index,content,label
333,si ma gndesc si tot cnd intr-o groapa de gnduri intruzive si proaste care ma arunca tot mai jos in puul in care din pcate am nvat sa fiu comoda dar nu mai am capacitatea sa le confrunt - de fapt cred ca n-am avut niciodat si ma gndesc ca va fi greu s-o am,0
2295,da telefonu de ce i-l iei de la  n-ai un n ora s te duci s-l iei de acolo,0
2207,luai de aici 4g de la  hai mai bine s avem semnal i apoi vedem i cu netul,0
174,eti plin de surprize  noapte bun suflet drag,1
2333,pfiu credeam ca m-am trezit dupa ce toata lumea stia de treaba asta  nice job,1
2960,de ce nu faci o greva impotriva celor de la pt ca nu i-am vazut niciodata dezinfectand barele sau scaunele care 100 colcaie de bacterii asta nu se punenu,0
934,o data la 500 de ani imi iau si eu ceva de la mc si niciodata nu exista sa nu mi greseasca comanda am comandat big tasty chicken fara bacon am ajuns acasa mi l au facut doar cu bacon fara pui  bag pl,0
2612,de var  mici fr bere  romania,1
862,ce avem noi aicea o elev care a terminat liceul cu 10 student la medicin care nu cunoate definiia plagiatului,0
1833,romnia e pe cai mari prezint p5 quad la mwc 2013 barcelona,1
316,dac prima ta msur dup ce ia protesteaz de trei sptmni timp n care i-ai ignorat este s i calci n picioare cu caii eti un jeg,0
2524,role copii in romania anul acesta - se aprovisioneaza sau nu in germania sunt deja in magazine,0
1541,eti un papagal idiot mar boule,0
2636,moment istoric pentru  compania lui a depit i devine cea mai valoroas companie din industria auto,1
1379,asta ca sa avem o idee ct de puternica a ajuns china noi nc mai radem de chinezrie ieftin din plastic dar ei au tcut i au fcut ncetul cu ncetul ca pictura chinezeasca i acum sunt prima putere mondiala sua i-a,0
2272,la e un baiat care urla in microfon ca are reduceri la jucarii timp de 2 minute,0
2466,ca tot imi era un dor nebun de mancarea de la fac de cap acum cat mai pot manca orice,1
518,domnul  cu toate c din punct de vedere politic nu a fcut nite decizii inspirate este un bun specialist  pe min m intereseaz s colaborez cu buni specialiti  vor de la i s vin la noi sunt binevenii,1
2472,dlna-ul de la allshare e ca un porc ce trebuie gadilat foarte fin ca sa poata functiona,0
481,buna va multumesc ptr tot ptr ca m ati sprininit mereu sunt recunoscatoare va iubesc,1
1397,ca acas email,1
1751,cum ar fi ca sa se laude cu audienta de la inviere,0
1457,daca nu-i mai place dero,0
1715,straluceste printre randuri cu,1
1162,mama coaie ma bucur s vd romni care joac aqw,1
1841,mic dejun pt o zi frumoas cafe,1
1532,am fost pana la profi dupa fructe,1
200,adevratul trend digital este cocalarizarea metaversului b dispari c te disrup im the disruptive boss of the piaa lu marchet de la bolintyne contributor anonim,0
2652,rou sau galben orice ar fi se tie c binile nvinge poze frumoase s fie,1
2467,cnd pleci n vacana de iarn ai nevoie de sportivitate confort i spaiu,1
1834,este acum al treilea mare productor smarphone din lume,1
1216,pps 8 decibolesnita de ionecistricaorice fel de piine si multeextrem de multemezeluri si s-o iastiuca eanu poate sa fabrice nimicnici macar caparol poate doar sa strice si e mindraca poate sa faca rau,0
25,suflet frumos  iubesc melodiile tale i le voi iubi att ct voi avea suflare  try watching videos on henry channel,1
1035,mulumesc pentru calitatea informaiilor  sunt de mare ajutor,1
1164,dami biete pe principiul c dac totui e ziua ta nu apari la tv s njuri c ai pierdut meciul i dai vina pe arbitrupe conspiraii juctorul tu a dat un cot pervers n coastele adversarului a fost vzut i are neruinare s latre pentru c e regele jalnic,0
1369,se ntampl acas la  pericol major n craiova suntem otrvii zilnic,0
2194,un produs pus n vnzare de infectat cu salmonella clienii sunt n pericol,0
1966,la femeile care tasteaza cate o tasta si o cauta pe cealalta email,0
1325,de fiecare dat cnd am un sentiment mai ciudat despre o persoan chiar am dreptate,0
2695,noaptea bntuiilor de promoii la  ctig un bmw seria 3 n aceast noapte la ai promoii de-a d,1
1871,stora le curge apa n showroom stau cu gleile  email bucuresti nord,0
2338,din acelai motiv pentru care unii cumpr bmw din 2000 pentru pot sau sunt importani,0
1199,nu prea ai cum sa lupti decat cu vorbe se tem si de vorbe la un moment dat o sa inchida si internetul,0
1982,ncet ncet ne luam adio de la nokia ultimele zile email logistic,0
2357,un mercedes a dat peste un bastinas burtos pe plevnei tiganii au sarit imediat pe sofer,0
2436,n fruntea industriei de securitate la testele independente internaionale  liderul,1
881,i dorete s ajung n juriu la romnii au talent,1
1387,salvamontitii desfoar o aciune de salvare a doi schiori rtcii la voineasa,0
965,mito am slujit n galai sibiu bucureti sectorul 1 constana braov piteti i bucureti sectorul 5 there is still a ton of research that needs to be done into romania during wwii if you are intereste,1
1745,bun asa sa facem o paranglelie la  inainte de 29,1
1451,multumesc o sa incerc,1
2511,pentru a fi si mai aproape de tine luni 30 aprilie deschidem nomasvello auchan titan,1
1389,contraband cu alcool la galai n piee de 31 ani politia se complace asta e romania de cicat furata,0
1176,este prea lacom industria de medicamente -,0
2693,io am gsit igienol i savo unde m ateptam mai puin la penny unde am intrat ntr-o doar i drojdie,1
1073,maina se alimenteaz cu combustibil i tu cu nervii mei,0
2945,2015 - ai scris pe facebook despre fiul  -telepatici   meu c se drogheaz c vinde droguri   -ne cunoatem de undeva   - b las-o mai subire,0
2648,dup cum tii sondajele mint aa c alegerile le-a ctigat akai scuze  dar ai fost un fel de,0
973,a czut iubirea noastr ca mercur in retrograd,0
859,vestea momentului pentru romnii care stau la bloc s-a anunat acum ne-am sturat,0
1430,iar la munc  email parc,0
2306,pregtiri pentru zilele libere  de,1
2458,schimbare uriasa care bucura foarte multi,1
380,dar nu a inceput razboiul nicidecum mai ales ca este unul clasic se bat capeteniile si doar atat,0
2529,ce ma inebunesc dupa astia de stau cate 5 minute la bancomat parca sunt la sala de jocuri email,0
1852,nu tiu de voi dar eu azi mi fac de lucru pe la  d,1
2942,echipa  agresat de tietorii de lemne din valea cernei jurnalitii sechestrai n pdure la filmarea unui documentar despre mafia lemnului prin,0
2647,ce urt email 40 dintre posesorii de card din romania il tin acasa in sertar sa fie in siguranta -,0
2186,acum sibiul are si mai mult pentru ca s-a deschis primul magazin,1
2923,pltiniul parc e i mai frumos cnd i ataci serpentinele cu un bmw seria 5 cu 265 de cai-putere sub capot  sibiu romania igshid1np0oz9mdzn9i,1
18,dezvluiri despre mafia pariurilor au intrat peste ei n case a durat 24 de ore s anihileze reeaua,0
460,doamne o iubesc wtf rar vezi asa ceva la liceu,1
1528,combinam cevaaa si am plecat email,1
2072,asta cand o aparut aici  i like it  email de bere ursus w  pic,1
854,tensiunile rusia  ucraina ating noi cote maxime mutare teribil fcut de n plin criz,0
243,i i alii au spus c fiecare pasre pe limba iei piere faptul c avem inamici la propriu n toate punctele cardinale e ceva oarecum normal anormal e faptul c ne spm singuri prin parvenire prostie i ignoran dndu le ap la moar,0
1055,si cei care mor din lipsa medicamentelor mental health joburi pierdute i ai numarat tu,0
454,vara papuci cu sosete subtiri fara iarna papuci flocoi cu sosete flausate da am incalzire in pardoseala in living avem 23-24 ofer tuturor musafirilor papuci,1
2688,azi am constatat c telefonul meu trece pe snooze la o secund dup ce sun alarma you suck a meatball,0
1773,a concediat femeile de servici e dezastru in statii,0
971,official te respect am admiratie pentru melodiile tale in special pentru aceea inchinata mamei felicitaru,1
1789,n opinia mea canon e cel mai bun dar asta sunt eu,1
898,malere are tot ce trb pentru a fi in finala eurovision muzica aproape traditionala e trupa cu instrumente baieti cu par lung big boobied woman e fun quirky messy suna bine are chitara electrica si acordeon in acelasi timp eu zic ca sunt destule,1
2616,email  clientii sunt mai deschisi spre inovatie exemplu campania,1
3142,chiar acum am terminat de but un ceai de 3 lei i 50 bani la mcdonalds-ul din buzu oraul meu adoptiv i m-am urcat in autocarul care ma va duce la aeroportul henri coand otopeni nu beau multe ceaiuri la  doar unul pe an m-am simit bine i n dimineaa asta,1
455,chiar e bun nu stiu de unde a inceput chestia asta dar mananc asa de cand eram mica si face multa lume la mine in zona,1
1435,haos email in bucureti,0
197,eu te susin  in tot ce faci  i iubirea o susin  la cote maxime,1
320,im so sorry stef daca vrei sa vorbesti cu cineva eu sunt aici,1
1070,stai cuminte las-m sa dorm linitit la noapte,1
356,la romnii au talent numai 8 aniori i este un geniu muzical,1
2984,sunstinem planurile personale ale medicilor cu discounturi la imprumuturi noi sau refinantate de la alte banci dar si cu alte beneficii prin campania,1
2372,happy day medical - ziua de lucru e perfecta cand incepe cu rezultatele persoanelor venite,1
131,chirii nesimite de cluj 650 de euro pentru 2 camere lng o strad aflat de prea mult timp n antier,0
2119,unde pot gasi sacose de cumparaturi pe roti la auchan nu mai au -,0
963,frumoasa priveliste vacanta placuta sa te bucuri de soare de plaja si de apa,1
1881,uitasem sa va zic accident cu 4 masini pe podul de la ikea,0
532,lupta pana la capat durerea este temporara triumful este etern,1
1452,i comisionul pe orice,0
1490,la shopping d email in bucureti,1
222,eti urt cu spume i mbrcat ca de pia iar eu nu tiu de ce primesc fotografii de la proaste,0
1544,noul bmw x6 e cam simpatic reia,1
2471,distracie de var,1
2544,a publicat joi raportul preliminar al prbuirii -ului 737 ukraine international airlines la teheran,0
1191,imi amintesc de armele de distrugere n mas pe care au spus c le are n irak dup ce au distrus ara aia i au omort mii de civili i-au cerut scuze,0
1472,sa petrecem,1
2941,cel mai dur i puternic ndemn la vot dac ies tot tia noi suntem cei mai proti i avem timp s facem meme pe facebook,0
291,daca nu-si baga mintile in cap se va invecina doar cu china la toate granitele,0
2660,hai ca se poate  si romanii sunt buni la ceva bravo celor de la noul telefon x1 soul este genial,1
9,buna va apreciez felul de a fi i mi place mult tot va iubesc,1
2394,cam atat poate colegul draghia sa faca cu noul samsung galaxy s6 edge,0
2283,cnd ai fund n loc de cap i eti ef la faci probe cu trenuri noi la or de vrf,0
2775,iute ca gndul ajunge coletul prin serviciul red code pn n ora 10am a zilei urmtoare livrrii expediiei,1
1901,daca-s vandute direct de amazon nu prea vad sa fie falsuri,1
1620,vezi de-aia nu cumpara peetiq de la,0
603,buna multumesc pt bunatatea pe care o exprimati va iubesc,1
1669,de ce e aa faimos restaurantul acesta,0
2704,la  cand vine vorba de refuzul semnaturii digitale fiecare filiala are proceduri dupa cum o taie capu,0
2999,cea mai fresh poza de pe 2020 facem 50k la ea multumesc iampanabogdan la,1
2348,am pornit n cutarea soarelui,1
2392,brandurile de la care-i cumperi hainele au lsat milioane de oameni fr joburi,0
2140,i sunt cele mai puternice branduri n social media din romnia n 2020,1
1064,ce urmeaz ai sa ii vezi pe tia care se ntorc din bear in bull peste noapte i viceversa c-si fac conturi de only sunt nite stropitori pe aici pe twitter de te doare capul,0
198,sa vedeti spatiul verde de la jumbo-brasov este plin de masti toti handicapatii cand urca in masini arunca mastile acoloparcarea fiind plina cu cosuri de gunoi la fel zboara si din masini gunoaie indiferent ca este centura sau autostrada,0
1823,asa arata spiritul craciunului email courier in cluj-napoca cluj,1
1054,ce telefoane ce tablete  asta da copilrie fericit,1
0,negru romnii sunt umilii n ucraina i noi nu facem nimic,0
1838,foarte amabili rar mai vezi aa ceva n buc - email 1mai,1
1498,astea de la sunt foarte lente,0
2092,cea mai buna performanta in 2013 pe segmentul imm intre partenerii,1
2063,dup 7 ani de pierderi anun un profit de milioane lei pentru 2019,1
2046,la un eveniment  unde intelegem ca viitorul fotografiei este video,1
1624,colinda si daruieste by  - email romnia,1
2834,hello as aprecia tare mult daca mi-ati trimite mesaje de avertisment si nu mi-ati suspenda abonamentul direct pt neplata,0
1892,nice rt  ft risca sa transforme intr-un rival al sau,0
1462,plm partea a doua  email mall,0
1615,condamnat la 2 ani si 4 luni in dosarul,0
2162,eu am card la bcr ei sunt de vina nu fac eu politie ca de aia au comision,0
2366,aceleai rafturi care n i sunt 165180 de lei n sunt 125,0
66,si noi care ne-am suparat pe  ca a facut vaccin sa decimeze omenirea pe -un care isi etala armele pe liliacul  pangolinul si chinezul de la care s-a pornit coronavirusul si cand colo atat de aproape de noi iaca marele urs se infoaie,0
1799,problema e c nu mai testeaz cum trebuie software-ul,0
1786,sa fie aripioare pentru toata lumea,1
786,eu stiam ca sunteti buni da nici chiar asa de buni,1
1572,imi schimb masina  email bucuresti nord,1
1805,deja or bagat promotii si concursuri la coca-cola,1
80,buna dimineata eu pe stil vechi am rasnit cafeau am facut-o ibric si acum ma bucur de o cafea cu caimac perfecta,1
340,se zice ca in sunt alocati doua miliarde de euro numa pentru consultanta  ministrul zero de ce s-ar agita ca un spray zilele astea limbaj suburbande centura,0
406,cei care obligai copiii de clasa a opta s nvee despre contragere i clitice - ce fumai,0
2217,reduceri masive la  televizoare de la 550 lei i laptop de top la ofert,1
608,da sunt abonat la recorder este foarte bun reportajul sta i este important s nelegem mai bine nite aspecte ale societii romneti iar clujul este unul dintre acele aspecte,1
456,din toata inima - in sfarsit acasa - - invitati  - -,1
1880,tocmai am vizitat si toata treaba cu reducerile e o gluma,0
1538,b ce tastatur mito are huawei,1
2237,a doua plimbare in cadrul proiectului bucurestiul pas cu pas  multumim email image,1
916,dragostea doi oameni liberi i fericii ce merg mpreun pe drumul vieii care n fiecare clip se vd cu ochii sufletului unul pe altul,1
2344,sponsorul consoleaza echipa dupa infrangerea cu din sferturile cupei agentiilor,0
896,zna este magnific dragostea este n lunc,1
918,moda restaurantelor cu un singur preparat principal reinventat n zeci de alte reete trendul a nceput odat cu burgerii,1
1250,n-am nimic cu  dar trebuie sa ai probleme grave la cap sa faci schimbarile alea trebuie sa fii limitat altfel eu nu imi pot explica vine si te bate dupa ce la pauza trebuia sa fie cel putin 3-4 diferenta in meciurile tari e os,0
2375,mulumim ploieti,1
1869,acer aspire one cu android os doar la cora,1
2053,se pare ca tot bucurestiul a iesit azi sa dea o tura pe la  wtf,0
1433,imi era pofta la,1
2266,alegerea noastr pentru o evadare la munte,1
173,n patinajul artistic scandalurile sunt non stop i nu in cont de naionalitate remember  alt tip de anomalie de alt gen,0
2708,si eu fceam roboti din pachete de igri tzz  rt  50 incredible examples of lego creations and artwork,1
2977,lucu auric furturi din de circa 45 de mii de euro   el vrea dame de companii  taci i mnnc-i fasolea acolo dalea ieftine    2009 - b v pun capcane,0
2116,portretul nostru de familie ikearomania,1
1526,nu vreau galbenuti nu vreau email floresti,0
